name,approximate_value,games.x,AVp16,X1,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games.y,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year,X
Sean Jones,35,107,5.23364485981308,,,,,,,,,1.0,,,7.0,0.0,,0.0,,,,,,,,sean-jones-1,1.0,6.0,DB,0.0,,,,,,1.0,0.0,3.0,3.0,0.0,,,Career,,,Georgia,,1.0,,,3.0,3.0,92.0,100.0,14.3,,Career
Sidney Jones,4,22,2.90909090909091,Career,,40.0,,0.0,0.0,6.0,3.0,1.0,,Jun-00,8.0,1.0,,0.0,0.0,,21.0,,,,,sidney-jones-1,,12.0,DB,0.0,,,,,,,,,,,1.0,,Career,105.0,8.5,Washington,145.0,2.0,,181.0,,,70.0,147.0,18.4,,
Greg Joseph,2,16,2.0,Career,,94.0,,,,3.0,0.0,0.0,,,,,,,,,15.0,,,,,greg-joseph-1,,,DB,,,,,,,,,,,,1.0,,Career,127.0,8.5,Florida Atlantic,221.0,,,,,,0.0,,,,
Lamarcus Joyner,21,81,4.14814814814815,Career,,69.0,,,,3.0,0.0,,,8-May,8.0,0.0,,,,,10.0,,,,,lamarcus-joyner-1,,,DB,,,,,,,,,,,,6.5,,Career,128.0,10.5,Florida State,197.0,,,190.0,,,,80.0,10.0,,
Cato June,41,89,7.37078651685393,,,,,,,,,,,,3.0,0.0,,,,,,,,,,cato-june-1,,,DB,,,,,,,,,,,,,,Career,,,Michigan,,,,,,,,67.0,22.3,,Career
Desmond King,16,47,5.4468085106383,Career,,89.0,,0.0,0.0,1.0,3.0,,,10-May,14.0,3.0,,0.0,,,33.0,,,,,desmond-king-1,,18.0,DB,0.0,,,,,,,,,,,0.0,,Career,174.0,9.5,Iowa,263.0,3.0,,201.0,,,,231.0,16.5,,
Eric King,4,63,1.01587301587302,,,,,,,,,1.0,,,7.0,1.0,,0.0,,,,,,,,eric-king-1,,12.0,DB,0.0,,,,,,,,,,,,,Career,,,Wake Forest,,2.0,,,,,0.0,143.0,20.4,,Career
Kevin King,10,30,5.33333333333333,Career,,43.0,,,,2.0,0.0,0.0,,10-May,2.0,0.0,,,,,0.0,,,,,kevin-king-2,,,DB,,,,,,,,,,,,2.0,,Career,56.0,5.5,Central Michigan,99.0,,,194.0,,,0.0,0.0,0.0,,
Dre Kirkpatrick,30,99,4.8484848484848495,Career,,25.0,,0.0,0.0,3.0,1.0,1.0,,,3.0,0.0,,0.0,0.0,,16.0,,,,,dre-kirkpatrick-1,,6.0,DB,0.0,,,,,,,,,,,0.0,0.0,Career,66.0,8.0,Alabama,91.0,1.0,0.0,,,,0.0,30.0,10.0,,
Jordan Kovacs,2,28,1.14285714285714,Career,,141.0,,,,3.0,2.0,,,,5.0,0.0,,,,,2.0,,,,,jordan-kovacs-1,,,DB,,,,,,,,,,,,7.0,,Career,193.0,26.0,Michigan,334.0,,,,,,,78.0,15.6,,
Jacob Lacey,16,54,4.7407407407407405,Career,,40.0,,0.0,0.0,1.0,0.0,0.0,,,7.0,1.0,,0.0,0.0,,5.0,,,,,jacob-lacey-1,,6.0,DB,0.0,,,,,,,,,,,1.0,0.0,Career,132.0,7.0,Oklahoma State,172.0,1.0,0.0,,,,0.0,67.0,9.6,,
Dawan Landry,52,130,6.4,,,23.0,,,,,,,,,7.0,0.0,,,,,,,,,,dawan-landry-1,,,DB,,,,,,,,,,,,0.0,,Career,53.0,3.5,Georgia Tech,76.0,,,,,,,38.0,5.4,,Career
Reshard Langford,1,17,0.941176470588235,Career,,76.0,,,,,,,,,11.0,1.0,,,,,,,,,,reshard-langford-1,,6.0,DB,,,,,,,,,,,,1.0,,Career,171.0,16.5,Vanderbilt,247.0,1.0,,,,,,216.0,19.6,,
Ellis Lankster,5,49,1.63265306122449,Career,,26.0,,,,,,,,,4.0,0.0,,,,,,,,,,ellis-lankster-1,,,DB,,,,,,,,,,,,0.0,,Career,58.0,2.5,West Virginia,84.0,,,,,,,60.0,15.0,,
Gerard Lawson,1,21,0.7619047619047621,Career,,20.0,,0.0,0.0,0.0,0.0,0.0,,,2.0,1.0,,1.0,0.0,,1.0,,,,,gerard-lawson-1,,12.0,DB,0.0,,,,,,,,,,,0.0,0.0,Career,42.0,1.0,Oregon State,62.0,2.0,0.0,,,,0.0,18.0,9.0,,
Joe Lefeged,4,36,1.77777777777778,Career,,97.0,,0.0,0.0,2.0,1.0,1.0,,,2.0,0.0,,1.0,0.0,,5.0,,,,,joe-lefeged-1,,18.0,DB,1.0,,,,,,,,,,,7.0,0.0,Career,141.0,13.5,Rutgers,238.0,3.0,0.0,,,,58.0,34.0,17.0,,
Michael Lehan,11,70,2.51428571428571,,,,,,,,,,,,5.0,0.0,,,,,,,,,,michael-lehan-1,,,DB,,,,,,,,,,,,,,Career,,,Minnesota,,,,,,,,128.0,25.6,,Career
Jim Leonhard,37,142,4.169014084507039,,,,,,,,,1.0,,,21.0,0.0,,,,,,,,,,jim-leonhard-1,,24.0,DB,3.0,,,,,,,,,,,,,Career,,,Wisconsin,,4.0,,,,,0.0,251.0,12.0,,Career
Jamal Lewis,83,131,10.1374045801527,Career,,61.0,,0.0,0.0,1.0,0.0,0.0,,,4.0,1.0,,0.0,0.0,,5.0,,,,,jamal-lewis-1,,6.0,DB,0.0,,,,,,,,,,,2.5,0.0,Career,101.0,16.5,Georgia Tech,162.0,1.0,0.0,,,,0.0,143.0,35.8,,
Kendrick Lewis,33,103,5.12621359223301,Career,,85.0,,,,,,,,,6.0,0.0,,,,,,,,,,kendrick-lewis-1,,6.0,DB,1.0,,,,,,,,,,,3.0,,Career,141.0,10.0,Ole Miss,226.0,1.0,,,,,,50.0,8.3,,
Keenan Lewis,24,83,4.62650602409639,Career,,40.0,,0.0,0.0,1.0,0.0,0.0,,,7.0,1.0,,0.0,0.0,,19.0,,,,,keenan-lewis-1,,6.0,DB,0.0,,,,,,,,,,,1.0,0.0,Career,77.0,5.0,Oregon State,117.0,1.0,0.0,,,,0.0,72.0,10.3,,
Michael Lewis,50,128,6.25,Career,,100.0,,,,1.0,1.0,,,Jun-00,1.0,0.0,,,,,10.0,,,,,michael-lewis-2,,,DB,,,,,,,,,,,,0.0,,Career,129.0,4.5,UTEP,229.0,,,192.0,,,,0.0,0.0,,
Myron Lewis,1,28,0.5714285714285711,Career,,56.0,,,,,,,,,10.0,0.0,,,,,,,,,,myron-lewis-1,,,DB,,,,,,,,,,,,5.0,,Career,110.0,10.5,Vanderbilt,166.0,,,,,,,71.0,7.1,,
Roy Lewis,2,33,0.96969696969697,Career,,61.0,,,,,,,,,2.0,1.0,,0.0,,,,,,,,roy-lewis-1,,6.0,DB,0.0,,,,,,,,,,,1.0,,Career,146.0,4.5,Washington,207.0,1.0,,,,,,42.0,21.0,,
Trey Lewis,4,18,3.55555555555556,Career,,109.0,,0.0,0.0,0.0,1.0,0.0,,,11.0,2.0,,0.0,0.0,,10.0,,,,,trey-lewis-1,1.0,12.0,DB,0.0,,0.0,0.0,,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,Career,150.0,15.5,Ball State,259.0,2.0,0.0,,2.0,2.0,1.0,136.0,12.4,,
Dwight Lowery,40,116,5.51724137931035,Career,,39.0,,,,,,,,,13.0,1.0,,,,,,,,,,dwight-lowery-1,,12.0,DB,1.0,,,,,,,,,,,0.0,,Career,53.0,0.5,San Jose State,92.0,2.0,,,,,,147.0,11.3,,
Omare Lowe,2,43,0.7441860465116279,,,,,,,,,,,,5.0,1.0,,,,,,,,,,omare-lowe-1,,6.0,DB,,,,,,,,,,,,,,Career,,,Washington,,1.0,,,,,,52.0,10.4,,Career
Calvin Lowry,7,48,2.3333333333333304,,,31.0,,,,,,,,,9.0,0.0,,,,,,,,,,calvin-lowry-1,,,DB,,,,,,,,,,,,1.0,,Career,48.0,1.5,Penn State,79.0,,,,,,,110.0,12.2,,Career
Ken Lucas,54,138,6.26086956521739,,,,,,,,,,,,7.0,0.0,,,,,,,,,,ken-lucas-1,,,DB,,,,,,,,,,,,,,Career,,,Ole Miss,,,,,,,,84.0,12.0,,Career
Greg Mabin,1,29,0.5517241379310339,Career,,53.0,,,,2.0,2.0,,,2-Jun,3.0,0.0,,,,,17.0,,,,,greg-mabin-1,,,DB,,,,,,,,,,,,0.0,,Career,91.0,2.5,Iowa,144.0,,,200.0,,,,44.0,14.7,,
Elbert Mack,7,81,1.38271604938272,Career,,22.0,,,,,,,,,10.0,0.0,,,,,,,,,,elbert-mack-1,,,DB,,,,,,,,,,,,0.0,,Career,56.0,4.5,Troy,78.0,,,,,,,48.0,4.8,,
Avonte Maddox,7,25,4.48,Career,,47.0,,0.0,0.0,3.0,1.0,,,9-May,8.0,2.0,,1.0,,,34.0,,,,,avonte-maddox-1,2.0,18.0,DB,0.0,,0.0,0.0,,0.0,2.0,0.0,8.0,4.0,0.0,7.0,,Career,136.0,13.5,Pitt,183.0,3.0,,180.0,8.0,4.0,,63.0,7.9,,
Anthony Madison,5,71,1.12676056338028,,,,,,,,,,,,5.0,0.0,,,,,,,,,,anthony-madison-1,,,DB,,,,,,,,,,,,,,Career,,,Alabama,,,,,,,,51.0,10.2,,Career
Sam Madison,104,173,9.61849710982659,,,,,,,,,,,,16.0,1.0,,0.0,,,,,,,,sam-madison-1,,12.0,DB,,,,,,,,,,,,,,Career,,,Louisville,,2.0,,,,,,235.0,14.7,,Career
Ricky Manning,24,84,4.57142857142857,,,,,,,,,,,,13.0,1.0,,0.0,,,,,,,,ricky-manning-1,,6.0,DB,0.0,,,,,,,,,,,,,Career,,,UCLA,,1.0,,,,,,245.0,18.8,,Career
Marquand Manuel,24,116,3.31034482758621,,,,,,,,,,,,6.0,0.0,,,,,,,,,,marquand-manuel-1,,,DB,,,,,,,,,,,,,,Career,,,Florida,,,,,,,,84.0,14.0,,Career
Chris Maragos,8,99,1.2929292929292902,Career,0.0,32.0,0.0,,,,,,,,5.0,0.0,0.0,0.0,,1.0,,0.0,0.0,0.0,0.0,chris-maragos-1,,6.0,DB,,0.0,,,,,,,,,,1.0,,Career,67.0,3.0,Overall,99.0,1.0,,,,,,51.0,10.2,,
Curtis Marsh,1,26,0.615384615384615,Career,,17.0,,,,,,,,,3.0,0.0,,0.0,,,,,,,,curtis-marsh-1,152.0,30.0,DB,,,1.0,210.0,7.5,28.0,124.0,4.0,487.0,3.9,5.0,0.0,,Career,61.0,1.0,Utah State,78.0,5.0,,,697.0,4.6,,0.0,0.0,,
Nick Marshall,2,21,1.52380952380952,Career,,3.0,,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,,nick-marshall-1,,,DB,,,,,,,,,,,,0.0,,Career,2.0,0.0,Georgia,5.0,,,,,,0.0,,,,
Richard Marshall,37,124,4.7741935483871,,,21.0,,,,,,,,,9.0,0.0,,,,,,,,,,richard-marshall-1,,,DB,,,,,,,,,,,,0.0,,Career,57.0,1.0,Fresno State,78.0,,,,,,,305.0,33.9,,Career
Trey Marshall,2,18,1.77777777777778,Career,,54.0,,,,0.0,0.0,,,Jun-00,0.0,0.0,,,,,6.0,,,,,trey-marshall-1,,,DB,,,,,,,,,,,,1.0,,Career,81.0,6.0,Florida State,135.0,,,210.0,,,,0.0,,,
Derrick Martin,6,73,1.31506849315068,,,15.0,,,,,,,,,6.0,1.0,,0.0,,,,,,,,derrick-martin-1,,18.0,DB,2.0,,,,,,,,,,,1.0,,Career,32.0,3.5,Wyoming,47.0,3.0,,,,,,49.0,8.2,,Career
Sherrod Martin,18,83,3.4698795180722897,Career,,61.0,,,,6.0,0.0,0.0,,,9.0,0.0,,,,,0.0,,,,,sherrod-martin-1,,,DB,,,,,,,,,,,,4.0,,Career,138.0,13.0,Troy,199.0,,,,,,0.0,73.0,8.1,,
Chris Massey,8,141,0.907801418439716,,0.0,,0.0,,,,,,,,4.0,0.0,0.0,1.0,,1.0,,0.0,0.0,0.0,0.0,chris-massey-1,2.0,6.0,DB,0.0,0.0,,,,,2.0,0.0,22.0,11.0,0.0,,,Career,,,Oklahoma State,,1.0,,,22.0,11.0,,10.0,2.5,,Career
Tyrann Mathieu,44,98,7.18367346938776,Career,,40.0,,,,11.0,8.0,2.0,,,4.0,0.0,,,,,16.0,,,,,tyrann-mathieu-1,,24.0,DB,2.0,,,,,,,,,,,6.0,,Career,93.0,16.0,LSU,133.0,4.0,,,,,26.0,16.0,4.0,,
Arthur Maulet,4,24,2.6666666666666696,Career,,19.0,,0.0,0.0,1.0,1.0,,,11-May,4.0,1.0,,0.0,,,19.0,,,,,arthur-maulet-1,,6.0,DB,0.0,,,,,,,,,,,4.5,,Career,90.0,7.5,Memphis,109.0,1.0,,190.0,,,,89.0,22.3,,
Byron Maxwell,24,83,4.62650602409639,Career,,42.0,,,,2.0,0.0,0.0,,,4.0,0.0,,,,,6.0,,,,,byron-maxwell-1,,,DB,,,,,,,,,,,,1.0,,Career,110.0,11.5,Clemson,152.0,,,,,,0.0,4.0,1.0,,
Marcus Maye,14,38,5.89473684210526,Career,,84.0,,,,6.0,2.0,,,Jun-00,5.0,0.0,,,,,16.0,,,,,marcus-maye-1,,,DB,,,,,,,,,,,,1.0,,Career,121.0,6.5,Florida,205.0,,,207.0,,,,37.0,7.4,,
David Mayo,11,75,2.34666666666667,2012,,19.0,,,,0.0,0.0,0.0,,2-Jun,,,,,,,1.0,,,,,david-mayo-1,,,DB,,,,,,,,,,,,0.0,,2012,22.0,1.0,Texas State,41.0,,,240.0,,,0.0,,,,
Taylor Mays,10,80,2.0,Career,,116.0,,,,0.0,0.0,0.0,,,5.0,0.0,,,,,9.0,,,,,taylor-mays-1,,,DB,,,,,,,,,,,,0.0,,Career,160.0,2.0,USC,276.0,,,,,,0.0,40.0,8.0,,
Chris McAlister,83,137,9.69343065693431,,,,,,,,,,,,15.0,2.0,,2.0,,,,,,,,chris-mcalister-1,3.0,30.0,DB,1.0,,0.0,-3.0,-3.0,1.0,2.0,0.0,16.0,8.0,0.0,,,Career,,,Arizona,,5.0,,,13.0,4.3,,212.0,14.1,,Career
Darcel McBath,3,37,1.2972972972973,Career,,84.0,,0.0,0.0,0.0,0.0,1.0,,,12.0,2.0,,0.0,0.0,,0.0,,,,,darcel-mcbath-1,,18.0,DB,0.0,,,,,,,,,,,0.0,0.0,Career,140.0,1.0,Texas Tech,224.0,3.0,0.0,,,,16.0,173.0,14.4,,
Trumaine McBride,15,84,2.85714285714286,,,20.0,,0.0,0.0,0.0,0.0,0.0,,,4.0,1.0,,0.0,0.0,,9.0,,,,,trumaine-mcbride-1,,6.0,DB,0.0,,,,,,,,,,,0.0,0.0,Career,62.0,4.0,Ole Miss,82.0,1.0,0.0,,,,0.0,101.0,25.3,,Career
Bobby McCain,16,71,3.6056338028169,Career,,26.0,,0.0,0.0,2.0,2.0,1.0,,11-May,12.0,4.0,,0.0,0.0,,11.0,,,,,bobby-mccain-1,,30.0,DB,0.0,,,,,,,,,,,1.0,,Career,105.0,6.5,Memphis,131.0,5.0,,195.0,,,59.0,246.0,20.5,,
Bryan McCann,3,35,1.37142857142857,Career,,36.0,,,,,,2.0,,,11.0,0.0,,0.0,,,,,,,,bryan-mccann-1,,12.0,DB,0.0,,,,,,,,,,,1.5,,Career,150.0,8.0,SMU,186.0,2.0,,,,,0.0,135.0,12.3,,
Brice McCain,22,132,2.6666666666666696,Career,,31.0,,,,0.0,0.0,0.0,,,3.0,0.0,,,,,0.0,,,,,brice-mccain-1,,,DB,,,,,,,,,,,,1.0,,Career,72.0,2.5,Utah,103.0,,,,,,0.0,-4.0,-1.3,,
Marcus McCauley,5,27,2.96296296296296,,,22.0,,,,,,,,,4.0,0.0,,,,,,,,,,marcus-mccauley-1,,,DB,,,,,,,,,,,,0.0,,Career,78.0,5.0,Fresno State,100.0,,,,,,,78.0,19.5,,Career
Robert McClain,17,94,2.8936170212766004,Career,,,,,,,,,,,10.0,2.0,,0.0,,,,,,,,robert-mcclain-1,,18.0,DB,1.0,,,,,,,,,,,,,Career,,,Connecticut,,3.0,,,,,,152.0,15.2,,
Dexter McCoil,1,26,0.615384615384615,Career,,130.0,,,,0.0,0.0,,,,18.0,1.0,,,,,10.0,,,,,dexter-mccoil-1,,6.0,DB,,,,,,,,,,,,0.0,,Career,185.0,7.0,Tulsa,315.0,1.0,,,,,,232.0,12.9,,
Devin McCourty,75,155,7.74193548387097,Career,,89.0,,,,,,,,,6.0,2.0,,1.0,,,,,,,,devin-mccourty-1,,18.0,DB,0.0,,,,,,,,,,,1.0,,Career,149.0,12.0,Rutgers,238.0,3.0,,,,,,105.0,17.5,,
Jason McCourty,52,150,5.5466666666666695,Career,,52.0,,0.0,0.0,0.0,0.0,0.0,,,2.0,1.0,,0.0,0.0,,14.0,,,,,jason-mccourty-1,,6.0,DB,0.0,,,,,,,,,,,0.0,0.0,Career,98.0,8.0,Rutgers,150.0,1.0,0.0,,,,0.0,30.0,15.0,,
Matt McCoy,10,65,2.46153846153846,,34.0,,1.0,,,,,,,,5.0,0.0,0.0,,,1.0,,100.0,1.0,14.0,14.0,matt-mccoy-1,,,DB,,547.6,,,,,,,,,,,,Career,,,Oklahoma,,,,,,,,25.0,5.0,,Career
Danny McCray,9,91,1.5824175824175801,Career,,94.0,,,,0.0,0.0,0.0,,,3.0,0.0,,,,,9.0,,,,,danny-mccray-1,,,DB,,,,,,,,,,,,3.0,,Career,102.0,7.0,LSU,196.0,,,,,,0.0,0.0,0.0,,
Kelcie McCray,6,63,1.52380952380952,Career,,94.0,,,,1.0,0.0,0.0,,,10.0,0.0,,,,,2.0,,,,,kelcie-mccray-1,,,DB,,,,,,,,,,,,0.0,,Career,126.0,7.0,Arkansas State,220.0,,,,,,0.0,121.0,12.1,,
Bradley McDougald,29,98,4.7346938775510194,Career,,45.0,,,,,,,,,7.0,1.0,,0.0,,,,,,,,bradley-mcdougald-1,,12.0,DB,0.0,,,,,,,,,,,2.0,,Career,158.0,10.0,Kansas,203.0,2.0,,,,,,189.0,27.0,,
Brandon McDonald,16,80,3.2,,,54.0,,,,,,,,,7.0,0.0,,,,,,,,,,brandon-mcdonald-1,,,DB,,,,,,,,,,,,0.0,,Career,79.0,5.5,Memphis,133.0,,,,,,,158.0,22.6,,Career
Dexter McDougle,2,31,1.03225806451613,Career,,37.0,,0.0,0.0,1.0,1.0,1.0,,10-May,6.0,1.0,,0.0,,,11.0,,,,,dexter-mcdougle-1,,12.0,DB,0.0,,,,,,,,,,,0.0,,Career,114.0,5.5,Maryland,151.0,2.0,,195.0,,,66.0,49.0,8.2,,
T.J. McDonald,28,75,5.97333333333333,Career,,124.0,,,,0.0,0.0,0.0,,,8.0,0.0,,,,,0.0,,,,,tj-mcdonald-1,,,DB,,,,,,,,,,,,2.0,,Career,151.0,12.0,USC,275.0,,,,,,0.0,57.0,7.1,,
Bryant McFadden,28,96,4.66666666666667,,,,,,,,,,,,4.0,0.0,,,,,,,,,,bryant-mcfadden-1,,,DB,,,,,,,,,,,,,,Career,,,Florida State,,,,,,,,8.0,2.0,,Career
Leon McFadden,2,34,0.941176470588235,Career,,52.0,,,,0.0,3.0,,,,8.0,2.0,,,,,23.0,,,,,leon-mcfadden-1,2.0,12.0,DB,0.0,,,,,,2.0,0.0,5.0,2.5,0.0,3.0,,Career,136.0,13.0,San Diego State,188.0,2.0,,,5.0,2.5,,186.0,23.3,,
Brandon McGee,1,18,0.8888888888888891,Career,,39.0,,,,0.0,0.0,0.0,,,3.0,0.0,,,,,4.0,,,,,brandon-mcgee-1,,,DB,,,,,,,,,,,,2.0,,Career,70.0,6.5,Miami (FL),109.0,,,,,,0.0,41.0,13.7,,
Keith McGill,4,54,1.18518518518519,Career,,15.0,,0.0,0.0,0.0,0.0,,,3-Jun,1.0,1.0,,0.0,,,13.0,,,,,keith-mcgill-1,,6.0,DB,0.0,,,,,,,,,,,0.0,0.0,Career,34.0,0.5,Utah,49.0,1.0,0.0,205.0,,,,19.0,19.0,,
Jon McGraw,21,122,2.7540983606557403,,,,,,,,,,,,9.0,1.0,,,,,,,,,,jon-mcgraw-1,,6.0,DB,0.0,,,,,,,,,,,,,Career,,,Kansas State,,1.0,,,,,,128.0,14.2,,Career
Leodis McKelvin,35,111,5.0450450450450495,Career,,25.0,,,,,,,,,4.0,0.0,,1.0,,,,,,,,leodis-mckelvin-1,2.0,48.0,DB,7.0,,,,,,2.0,0.0,-6.0,-3.0,0.0,1.0,,Career,123.0,4.5,Troy,148.0,8.0,,,-6.0,-3.0,,62.0,15.5,,
Rodney McLeod,43,113,6.08849557522124,Career,,74.0,,,,2.0,1.0,0.0,,,6.0,0.0,,,,,10.0,,,,,rodney-mcleod-1,,,DB,,,,,,,,,,,,1.0,,Career,116.0,10.0,Virginia,190.0,,,,,,32.0,31.0,5.2,,
Sherrick McManis,11,131,1.3435114503816799,Career,,54.0,,,,,,,,,9.0,0.0,,,,,,,,,,sherrick-mcmanis-1,,,DB,,,,,,,,,,,,1.0,,Career,147.0,8.0,Northwestern,201.0,,,,,,,0.0,0.0,,
Torry McTyer,1,27,0.592592592592593,Career,,37.0,,0.0,0.0,1.0,0.0,,,Jun-00,3.0,1.0,,0.0,,,22.0,,,,,torry-mctyer-1,,6.0,DB,0.0,,,,,,,,,,,0.5,,Career,97.0,7.5,UNLV,134.0,1.0,,195.0,,,,58.0,19.3,,
Jonathan Meeks,2,38,0.842105263157895,Career,,55.0,,,,0.0,2.0,,,,7.0,1.0,,,,,6.0,,,,,jonathan-meeks-1,,6.0,DB,,,,,,,,,,,,0.0,,Career,104.0,3.0,Clemson,159.0,1.0,,,,,,192.0,27.4,,
Rashaan Melvin,15,64,3.75,Career,,55.0,,,,0.0,0.0,,,,6.0,0.0,,,,,13.0,,,,,rashaan-melvin-1,,,DB,,,,,,,,,,,,0.0,,Career,117.0,3.5,Northern Illinois,172.0,,,,,,,-6.0,-1.0,,
Brandon Meriweather,37,112,5.28571428571429,,,52.0,,,,,,,,,7.0,0.0,,,,,,,,,,brandon-meriweather-1,,,DB,,,,,,,,,,,,2.0,,Career,94.0,17.5,Miami (FL),146.0,,,,,,,45.0,6.4,,Career
Quintin Mikell,59,169,5.58579881656805,,,,,,,,,,,,5.0,1.0,,0.0,,,,,,,,quintin-mikell-1,,6.0,DB,0.0,,,,,,,,,,,,,Career,,,Boise State,,1.0,,,,,,65.0,13.0,,Career
John Miller,25,60,6.66666666666667,,,,,,,,,,,6-3,3.0,0.0,,,,,,,,,,john-miller-1,,,DB,,,,,,,,,,,,,,Career,,,South Florida,,,,288.0,,,,24.0,8.0,,Career
Justin Miller,15,46,5.21739130434783,,2.0,,1.0,0.0,0.0,,0.0,0.0,,,13.0,0.0,0.0,3.0,0.0,1.0,,100.0,0.0,2.0,2.0,justin-miller-1,3.0,30.0,DB,2.0,116.8,0.0,9.0,9.0,1.0,2.0,0.0,2.0,1.0,0.0,,0.0,Career,,,Clemson,,5.0,0.0,,11.0,3.7,0.0,94.0,7.2,,Career
Lawyer Milloy,103,234,7.04273504273504,,,,,,,,,,,,4.0,0.0,,,,,,,,,,lawyer-milloy-1,,,DB,,,,,,,,,,,,,,Career,,,Washington,,,,,,,,15.0,3.8,,Career
Zach Miller,33,110,4.8,Career,,7.0,,,,,,,,9-May,,,,,,,,,,,,zach-miller-2,,,DB,,,,,,,,,,,,0.0,,Career,23.0,0.0,Troy,30.0,,,175.0,,,,,,,
Terrance Mitchell,9,53,2.71698113207547,Career,,58.0,,0.0,0.0,4.0,1.0,0.0,,Jun-00,7.0,1.0,,0.0,0.0,,25.0,,,,,terrance-mitchell-1,,6.0,DB,0.0,,,,,,,,,,,0.0,0.0,Career,86.0,3.0,Oregon,144.0,1.0,0.0,189.0,,,0.0,108.0,15.4,,
Nick Moody,2,24,1.33333333333333,Career,,66.0,,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,,0.0,0.0,,2.0,,,,,nick-moody-1,,6.0,DB,0.0,,,,,,,,,,,2.0,0.0,Career,89.0,6.0,Florida State,155.0,1.0,0.0,,,,0.0,96.0,96.0,,
A.J. Moore,2,32,1.0,Career,,56.0,,,,2.0,3.0,,,11-May,0.0,0.0,,,,,5.0,,,,,aj-moore-2,,,DB,,,,,,,,,,,,2.0,,Career,76.0,10.5,Ole Miss,132.0,,,202.0,,,,0.0,,,
Rahim Moore,22,64,5.5,Career,,67.0,,,,,,,,,14.0,0.0,,,,,,,,,,rahim-moore-1,,,DB,,,,,,,,,,,,0.0,,Career,119.0,6.0,UCLA,186.0,,,,,,,126.0,9.0,,
Sterling Moore,13,75,2.7733333333333303,Career,,13.0,,,,,,1.0,,,3.0,1.0,,,,,,,,,,sterling-moore-1,,12.0,DB,,,,,,,,,,,,2.0,,Career,46.0,5.5,SMU,59.0,2.0,,,,,1.0,64.0,21.3,,
Tarvarius Moore,3,32,1.5,Career,,34.0,,,,1.0,1.0,,,2-Jun,5.0,0.0,,,,,12.0,,,,,tarvarius-moore-1,,,DB,,,,,,,,,,,,0.0,,Career,70.0,3.0,Southern Mississippi,104.0,,,190.0,,,,54.0,10.8,,
William Moore,32,76,6.73684210526316,Career,,112.0,,,,,,,,,11.0,4.0,,,,,,,,,,william-moore-1,,24.0,DB,,,,,,,,,,,,3.0,,Career,168.0,17.0,Missouri,280.0,4.0,,,,,,162.0,14.7,,
Fabian Moreau,8,44,2.90909090909091,Career,,50.0,,,,2.0,0.0,0.0,,Jun-00,3.0,0.0,,,,,21.0,,,,,fabian-moreau-1,,,DB,,,,,,,,,,,,0.0,,Career,99.0,4.5,UCLA,149.0,,,200.0,,,0.0,32.0,10.7,,
Darryl Morris,5,53,1.5094339622641497,Career,,15.0,,,,,,,,,4.0,0.0,,,,,,,,,,darryl-morris-1,,,DB,,,,,,,,,,,,0.0,,Career,46.0,2.0,Texas State,61.0,,,,,,,14.0,3.5,,
Emmanuel Moseley,4,17,3.76470588235294,Career,,32.0,,,,0.0,0.0,,,11-May,2.0,0.0,,,,,29.0,,,,,emmanuel-moseley-1,,,DB,,,,,,,,,,,,0.0,,Career,109.0,9.5,Tennessee,141.0,,,184.0,,,,39.0,19.5,,
Brandon Mosley,2,22,1.45454545454545,Career,,14.0,,,,0.0,0.0,0.0,,,1.0,0.0,,,,,1.0,,,,,brandon-mosley-1,,,DB,,,,,,,,,,,,0.0,,Career,39.0,0.0,Indiana,53.0,,,,,,0.0,0.0,0.0,,
Daniel Muir,12,56,3.4285714285714306,,,55.0,,,,0.0,0.0,0.0,,,1.0,0.0,,,,,0.0,,,,,daniel-muir-1,,,DB,,,,,,,,,,,,9.0,,Career,49.0,19.0,Kent State,104.0,,,,,,0.0,5.0,5.0,,Career
Ryan Mundy,17,96,2.8333333333333304,Career,,40.0,,,,,,,,,6.0,0.0,,,,,,,,,,ryan-mundy-1,,,DB,,,,,,,,,,,,1.0,,Career,44.0,2.5,Overall,84.0,,,,,,,113.0,18.8,,
